ITEM_TYPE,PRODUCT,MONTH,QUANTITY_PURCHASED,SALES
Jackets,Rainbow jacket,1719792000,1245,93312.75
Jackets,Andorra 1/4 zip jacket,1719792000,483,33785.85
Pants,Nice zip-off pants,1719792000,293,19030.35
Shirts,Girl's cotton tank dress,1719792000,385,17305.75
Shirts,S/s solid polo shirt,1719792000,321,8008.95
Shorts,Nice messenger shorts,1719792000,733,32948.35
Swimwear,Eze top,1719792000,417,8319.15
Pants,All-wear capris,1722470400,56,3077.2
Shorts,Plaid shorts-7 in.,1727740800,44,1537.8
Pants,Girl's board capris,1722470400,34,1698.3
Shirts,Clown fish t-shirt,1719792000,322,6101.9
Shorts,Two-tone cargo shorts,1738368000,15,674.25
Shirts,Silhouette t-shirt,1709251200,176,3335.2
Pants,Thomas pants,1714521600,1437,78963.15
Pants,Kat 3 bottoms,1727740800,653,29352.35
Shirts,Kat 1 crew,1711929600,493,17230.35
Shirts,Sport top,1714521600,592,14770.4
Shirts,Surfer t-shirt,1733011200,48,909.6
Shirts,Shooting star t-shirt,1701388800,204,3910.299
Swimwear,L/s hooded rashguard,1677628800,418,11406.965
Swimwear,Solid valencia bottom,1675209600,210,4746.726
Shirts,Fly fishing silhouette t-shirt,1701388800,1143,23516.534
Shirts,Merino hip tank,1685577600,271,5213.709
Shirts,Cow skull t-shirt,1701388800,957,19606.649
Underwear,Active classic boxers,1690848000,1891,33815.244
Jackets,Lost trails jacket,1680307200,1643,156212.734
Swimwear,Cannes top,1685577600,429,8948.817
Shorts,Brazil board shorts,1701388800,1654,82793.307
Shirts,Langkawi tank,1690848000,305,7759.487
Shirts,Floral t-shirt,1675209600,588,12845.934
Swimwear,L/s hooded rashguard,1675209600,199,5803.036
Shirts,Girl's cotton tank dress,1693526400,538,25806.23
Shirts,Violet top,1696118400,168,6928.658
Shirts,Merino hip t-shirt 2,1693526400,546,10880.334
Shorts,Nice shorts-7 in.,1680307200,244,11290.424
Sweatshirts,Kat 2 v-neck,1704067200,3381,73321.355
Dresses,Langkawi dress,1688169600,584,27822.433
Underwear,Mozambique bra (a/b),1675209600,2275,97668.485
Shirts,Maui shirt,1685577600,373,7310.366
Shorts,Short shorts,1698796800,255,11828.049
Pants,Duck pants,1696118400,671,46609.753
Skirts,Girl's beach skirt,1693526400,2081,105775.735
Jackets,Micro smooth jacket,1680307200,1232,108292.119
Pants,Nice capris,1675209600,625,39240.64
Shirts,Swordfish t-shirt,1688169600,237,4646.897
Swimwear,Cannes top,1690848000,396,8292.535
Shirts,Bi-plane t-shirt,1698796800,787,16093.353
Pants,Duck pants,1701388800,721,49717.191
Shirts,Clown fish t-shirt,1688169600,397,7707.139
Shirts,Polo shirt,1696118400,845,31978.993
Pants,Peace sign capris,1688169600,1044,50805.643
Vests,Rivermaster vest,1682899200,2538,217155.719
Jackets,Chapparal jacket,1675209600,687,75592.976
Vests,Baby striped vest,1680307200,167,5957.092
Shorts,Cotton board shorts,1690848000,1267,62901.665
Headwear,Kat 1 scoop,1690848000,278,8418.736
Shirts,Kat 1 crew,1677628800,815,30829.43
Shirts,Fashion polo shirt,1688169600,693,26022.246
Pants,All-wear capris,1696118400,144,8051.219
Shirts,Vampire bat t-shirt,1696118400,889,18190.01
Shirts,Reef shirt,1698796800,973,19054.994
Shirts,Falcon t-shirt,1704067200,71,1360.105
Shorts,Active boy shorts,1693526400,725,22247.946
Shirts,Vampire bat t-shirt,1685577600,863,17566.779
Pants,Sierra guide pants,1675209600,940,71121.105
Swimwear,Solid barbados bottom,1688169600,447,9366.382
Swimwear,Cannes top,1677628800,381,7994.225
Bags,Point break duffel 100,1675209600,2307,151229.638
Shirts,Merino comfort t-shirt,1675209600,179,5654.306
Swimwear,St Tropez halter top,1675209600,669,15417.117
Shirts,Seagull t-shirt,1696118400,369,7197.068
Vests,Baby striped vest,1677628800,160,5643.602
Shirts,Sleeveless a/c shirt,1704067200,248,4760.356
Shirts,Girl's bunny t-shirt,1698796800,153,2946.875
Pants,Worldwide pants,1682899200,974,57343.209
Shirts,Swordfish t-shirt,1682899200,252,4873.654
Shirts,Dragonfly logo t-shirt,1690848000,366,7140.396
Shorts,Rivermaster shorts,1698796800,793,42417.451
Pants,Chapparal pants,1675209600,376,23467.443
Shirts,Girl's bunny t-shirt,1680307200,153,2946.875
Shirts,Drift shirt,1698796800,219,4250.262
Pants,Girl's board capris,1704067200,29,1493.597
Shirts,Drift shirt,1704067200,259,4987.021
Shorts,Old school shorts,1698796800,476,22311.886
Pants,Nice zip-off pants,1680307200,577,39230.157
Shirts,Titanic t-shirt,1698796800,464,9123.755
Pants,All-wear capris,1693526400,135,7394.04
Shirts,Text logo t-shirt,1693526400,163,3116.914
Shirts,Drift shirt,1690848000,218,4250.239
Shirts,Merino hip tank,1693526400,267,5100.411
Shirts,Merino hip tank,1698796800,285,5553.649
Shirts,Earth day t-shirt,1690848000,206,3966.948
Shirts,Ranch organic tank,1688169600,122,3059.069
Shirts,Fly fishing t-shirt,1677628800,116,2210.185
Shirts,Surfer t-shirt,1688169600,81,1530.144
Swimwear,Cannes top,1675209600,247,5553.362
Pants,Girl's board capris,1698796800,48,2389.792
Shorts,Two-tone cargo shorts,1693526400,27,1209.708
Pants,Girl's board capris,1682899200,59,2987.217
Shirts,Mountaineer t-shirt,1690848000,314,6233.552
Shirts,Baby seahorse t-shirt,1682899200,1017,14212.712
Vests,High tide vest,1664582400,1709,144300.6
Jeans,Relax fit organic ctn jeans-short,1667260800,1276,91152.26
Underwear,Kat 1 boxer briefs,1659312000,223,4624.59
Jackets,Chamonix jacket,1669852800,799,80967.89
Jeans,Relax fit organic ctn jeans-short,1664582400,1304,93152.44
Shirts,Umbrella t-shirt,1664582400,181,4459.5
Dresses,Iris dress,1667260800,666,56234.84
Pants,T5 pants,1669852800,1060,89502.37
Pants,Nice zip-off pants,1669852800,207,17478.78
Sweatshirts,Moon hoody,1648771200,550,28565.32
Shirts,Blue marlin 2 t-shirt,1667260800,336,8278.31
Sweaters,Micro deluxe cardigan,1664582400,1417,92014.02
Shorts,Straight board shorts-19 in.,1656633600,226,8799.96
Headwear,Trucker hat,1656633600,950,30814.52
Shirts,Dragon t-shirt,1664582400,309,7613.15
Sweaters,All-around cardi,1664582400,915,59416.64
Pants,Sierra guide pants,1672531200,658,55559.38
Underwear,Active mesh bra,1651363200,797,43465.64
Pants,Old school pants,1659312000,455,38418.84
Pants,Insulator pants,1667260800,596,58072.24
Shorts,Worldwide shorts,1659312000,405,23667.2
Vests,Rivermaster vest,1654041600,1013,98702.86
Swimwear,S/s rashguard,1648771200,396,12845.17
Shirts,Plaid shirt,1659312000,129,4184.59
Bags,Travel pack,1667260800,1013,125040.73
Dresses,Merino comfort dress,1661990400,999,58377.81
Jackets,F1 full-zip jacket,1661990400,447,66798.4
Pants,Nice pants,1659312000,1123,87522.36
Shorts,Active boy shorts,1669852800,251,9447.07
Pants,Kat 1 bottoms,1656633600,566,29396.3
Jeans,Relax fit organic ctn jeans-long,1656633600,917,65507.05
Dresses,Bird of paradise dress,1661990400,1450,103582.07
Sweatshirts,Kat 3 zip neck,1646092800,452,26413.65
Vests,Pathwalker vest,1672531200,1603,156189.65
Pants,T5 pants,1651363200,1062,89671.2
Pants,Nylon twill pants,1667260800,331,23645.9
Headwear,Logo hat,1651363200,1377,44664.31
Skirts,Multi use skirt,1656633600,1142,59311.16
Jackets,Andorra hooded jacket,1646092800,276,32274.91
Shirts,Baby seahorse t-shirt,1659312000,324,5455.43
Shirts,Pinback top,1646092800,366,19009.12
Shirts,One tree shirt,1664582400,361,8894.21
Underwear,Active sport briefs,1656633600,572,11861.34
Sweatshirts,F1 hoody,1656633600,1137,96003.79
Sweatshirts,London hoody,1654041600,623,36406.09
Underwear,Active mesh bra,1664582400,765,41720.47
Shorts,Plaid shorts-5 in.,1661990400,166,7542.71
Pants,Tortoise shell pants,1669852800,147,10310.43
Shorts,Thrift shorts,1659312000,260,13503.78
Pants,Bird of paradise capris,1646092800,324,23145.79
Shorts,All-wear shorts,1648771200,577,31467.74
Underwear,Active boxer briefs,1656633600,1509,31290.39
Socks,Hi-tech hiking crew socks,1659312000,1166,18114.91
Shorts,Worldwide shorts,1667260800,331,19342.76
Pants,Merino comfort bottoms,1654041600,386,20047.9
Dresses,Baby ruffles apron dress,1659312000,715,51077.1
Headwear,Trucker hat,1667260800,952,30879.43
Shorts,Big wave board shorts,1669852800,314,12226.5
Pants,Nice zip-off pants,1654041600,177,14945.63
Sweatshirts,Cotton fleece hoody,1661990400,813,52793.3
Sweatshirts,Chamonix hoody,1669852800,2124,121355.99
Pants,Kat 4 bottoms,1654041600,882,51540.93
Dresses,Bird of paradise dress,1659312000,1495,106796.57
Pants,Nice capris,1664582400,325,23217.24
Shirts,L/s stringray t-shirt,1656633600,164,5533.11
Shorts,Girl's flower shorts,1661990400,145,8473.64
Socks,Hiking crew liner socks,1648771200,1544,23987.26
Bags,Point break pack,1646092800,704,36563.49
Sweatshirts,Reef hoody,1669852800,1577,81902.66
Swimwear,Cassis bottom,1669852800,212,5498.89
Shirts,Blue marlin 2 t-shirt,1672531200,331,8155.06
Jackets,Climber jacket,1651363200,285,33327.33
Shirts,Purple mountains shirt,1672531200,304,7489.97
Headwear,Baby rainbow bucket hat,1651363200,417,13526.31
Shorts,Baby ruffles shorts,1656633600,321,16672.02
Jackets,Yosemite jacket,1659312000,1322,163182.27
Pants,All-out capris,1646092800,780,46594.5
Shirts,Falcon t-shirt,1661990400,35,862.39
Shirts,Pinback top,1648771200,340,17658.81
Shirts,Pinback top,1669852800,409,21242.46
Shirts,S/s blue sun shirt,1661990400,219,6249.88
Pants,Nice trek pants,1672531200,991,83676.24
Underwear,Mozambique everyday bra (b/c),1661990400,778,36361.02
Jackets,F1 full-zip jacket,1672531200,456,68143.32
Sweatshirts,Moon hoody,1651363200,530,27526.62
Shirts,Seaside t-shirt,1669852800,259,6381.28
Vests,Rivermaster vest,1659312000,1033,100651.43
Vests,Pack vest,1646092800,179,19768.46
Jackets,Climber jacket,1672531200,330,38589.49
Swimwear,Rashguard,1659312000,691,17922.2
Shirts,Tough guy t-shirt,1646092800,316,7785.53
Shirts,L/s stringray t-shirt,1648771200,216,7287.47
Swimwear,Baby sunshade top,1648771200,515,13357.59
Pants,Chapparal pants,1669852800,228,16287.89
Swimwear,Tropical hemp top,1661990400,395,15380.21
Underwear,Organic cotton boxers,1654041600,262,5433.37
Pants,Duck pants,1661990400,246,20771.83
Skirts,Langkawi skirt,1651363200,1169,60713.24
Swimwear,Ibiza top,1667260800,326,12693.72
Pants,Glide pants,1672531200,879,85646.44
Shirts,Kat 1 graphic tee,1661990400,330,8130.51
Shirts,Purple mountains shirt,1654041600,278,6849.29
Jackets,Andorra hooded jacket,1661990400,237,27714.32
Vests,High tide vest,1672531200,1761,148691.29
Sweaters,Baby micro deluxe cardigan,1661990400,1703,99516.15
Sweatshirts,Moon hoody,1656633600,624,32408.58
Shirts,Banjo t-shirt,1661990400,297,7317.34
Dresses,Spring dress,1654041600,676,39503.23
Shorts,Worldwide shorts,1646092800,406,23725.58
Swimwear,Malaga bottom,1648771200,543,14083.76
Jackets,Rain star jacket,1669852800,943,147047.86
Shirts,Vampire bat t-shirt,1661990400,305,7514.45
Skirts,Bird of paradise skirt,1672531200,1236,72227.02
Shirts,L/s stringray t-shirt,1667260800,253,8535.77
Shirts,Last call t-shirt,1648771200,260,6405.84
Shirts,Amalfi coast top,1659312000,284,7366.36
Pants,Rockwall pants,1656633600,1011,72222.02
Shirts,Blue marlin t-shirt,1651363200,97,2390
Shirts,Dragon t-shirt,1646092800,303,7465.3
Skirts,Iris skirt,1656633600,581,37728.22
Swimwear,Daisy top,1659312000,313,16256.44
Swimwear,Rashguard,1669852800,747,19374.62
Underwear,Active sport boxer briefs,1659312000,596,12359.14
Shirts,Ranch organic polo,1654041600,184,8360.69
Jackets,Andorra jacket,1646092800,502,55439.31
Pants,Shop pants,1648771200,274,17793.04
Shirts,L/s owl shirt,1659312000,386,13022.72
Vests,Synch vest,1667260800,1561,141950.62
Pants,Solid pants,1667260800,413,34872.63
Shirts,Girl's cotton tank dress,1669852800,193,11278.58
Vests,High tide vest,1656633600,1687,142443.13
Bags,Rivermaster duffle,1667260800,1231,135946.68
Vests,Synch vest,1659312000,1754,159501.26
Shirts,Kat 3 crew,1667260800,344,15630.56
Skirts,Multi use skirt,1664582400,913,47417.76
Shirts,Trailblazer t-shirt,1664582400,413,10175.24
Swimwear,Mozambique bikini,1667260800,205,10647.32
Headwear,Logo visor,1664582400,927,26453.19
Skirts,Tropical hemp skirt,1646092800,904,64578.37
Dresses,Baby ruffles apron dress,1672531200,769,54934.76
Pants,Havana capri leggings,1659312000,686,22251.52
Shirts,Baby seahorse t-shirt,1672531200,366,6162.52
Jeans,Relax fit organic ctn jeans-long,1669852800,974,69578.87
Shorts,Long shorts,1654041600,579,33834.88
Jackets,Reversible jacket,1664582400,902,82024.6
Jackets,Stretch climber jacket,1667260800,865,89904.88
Shirts,Titanic t-shirt,1659312000,161,3966.86
Shirts,Floral t-shirt,1659312000,375,9239.2
Shirts,Solo t-shirt,1672531200,257,6331.93
Shorts,All-wear shorts,1654041600,618,33703.72
Shorts,Nylon twill shorts,1659312000,564,29292.34
Shorts,Long shorts,1651363200,634,37048.87
Shirts,Motorcycle t-shirt,1669852800,307,7563.8
Jackets,Adventure jacket,1646092800,722,89121.26
Pants,Nice trek zip-off pants,1651363200,129,10892.6
Headwear,Fastback cap,1651363200,1207,39150.27
Jackets,Adventure jacket,1664582400,674,83196.36
Jackets,Rivermaster jacket,1648771200,905,123474.8
Shirts,Banjo t-shirt,1664582400,311,7662.34
Bags,Point break pack,1672531200,684,35524.63
Jackets,Full gear full-zip jacket,1669852800,388,73113.69
Dresses,Iris dress,1656633600,756,63834.05
Dresses,Resort dress,1651363200,1262,114761.29
Shorts,Brazil board shorts,1667260800,560,32724.69
Pants,Duck pants,1669852800,256,21616.17
Pants,Kat 3 bottoms,1664582400,456,26647.36
Jackets,Andorra jacket,1654041600,485,53561.94
Socks,Hiking crew socks,1648771200,381,5920.2
Headwear,Fisherman cap,1648771200,148,5762.95
Pants,All-out capris,1648771200,746,44563.42
Shirts,Tropical island t-shirt,1672531200,313,7711.58
Shorts,Baja board shorts,1656633600,24,1402.55
Jackets,Sierra wind jacket,1648771200,1118,123467.46
Jackets,Andorra 1/4 zip jacket,1659312000,489,44468.23
Jackets,Lost trails jacket,1669852800,743,82054.42
Pants,Nylon twill pants,1648771200,366,26146.13
Pants,Worldwide capris,1648771200,793,66958.08
Pants,Old school pants,1664582400,581,49057.85
Shirts,Kat 3 crew,1669852800,362,16448.36
Socks,Hi-tech lw endurance ped socks,1646092800,886,13765.11
Pants,Rivermaster pants,1661990400,402,39169.89
Shirts,Last call t-shirt,1669852800,288,7095.73
Bags,Point break duffel 100,1669852800,1583,113082.98
Shirts,Caribou t-shirt,1661990400,327,8056.57
Shorts,Rivermaster shorts,1669852800,306,19870.82
Swimwear,Solid beach bum bottom,1651363200,734,19037.39
Underwear,Mozambique bra (a/b),1646092800,1642,76740.1
Swimwear,Solid toro bottom,1661990400,357,9259.69
Vests,Rivermaster vest,1661990400,954,92954.04
Swimwear,Malaga bottom,1667260800,522,13539.12
Shirts,Journeyman t-shirt,1664582400,138,3400.15
Skirts,Girl's beach skirt,1656633600,824,48151.62
Swimwear,Cassis bottom,1651363200,221,5732.34
Shirts,Fashion polo shirt,1654041600,303,13767.69
Skirts,Langkawi skirt,1669852800,1168,60661.23
Sweatshirts,Cotton fleece hoody,1651363200,739,47988.07
Pants,Glide pants,1654041600,807,78631.25
Pants,Worldwide capris,1669852800,878,74135.1
Jeans,Relax fit organic ctn jeans-short,1654041600,1317,94081.05
Shirts,smiley logo t-shirt,1648771200,108,2661.03
Shirts,Kat 3 crew,1672531200,390,17720.69
Swimwear,Seychelles bottom,1654041600,222,5758.24
Shirts,Merino comfort polo,1667260800,340,15448.85
Sweatshirts,London hoody,1669852800,596,34828.29
Underwear,Active sport boxer briefs,1672531200,676,14018.12
Headwear,Logo visor,1659312000,900,25682.74
Vests,Rivermaster vest,1667260800,890,86718.24
Jeans,Relax fit organic ctn jeans-reg,1656633600,1399,99938.72
Dresses,Bird of paradise dress,1667260800,1403,100224.51
Shirts,Pinback top,1659312000,337,17502.96
Shirts,Mountaineer t-shirt,1667260800,119,2932.05
Shorts,Big wave board shorts,1651363200,332,12927.22
Pants,Solid pants,1651363200,441,37236.77
Sweaters,Down sweater,1656633600,1336,104122.29
Socks,Hiking crew socks,1672531200,439,6821.33
Jeans,Relax fit organic ctn jeans-short,1646092800,1365,97510.01
Pants,Tropical hemp pants,1654041600,727,56659.83
Shirts,Ladybug t-shirt,1656633600,46,1133.43
Pants,Havana capri leggings,1656633600,678,21992.05
Shorts,Long shorts,1661990400,617,36055.41
Shirts,Journeyman t-shirt,1659312000,130,3203.03
Shorts,Active boy shorts,1654041600,235,8844.99
Pants,Duck pants,1648771200,271,22882.67
Shorts,Windsurf board shorts,1648771200,521,30445.66
Pants,Kat 2 bottoms,1664582400,469,24358.61
Shirts,Gone fishing t-shirt,1648771200,237,5839.17
Shirts,L/s island local shirt,1646092800,372,12550.36
Dresses,Merino comfort dress,1654041600,984,57501.23
Socks,Hiking crew socks,1646092800,405,6293.09
Shorts,All-wear shorts,1659312000,637,34739.86
Jackets,Chapparal jacket,1667260800,426,52584.28
Shirts,Small logo pkt t-shirt,1661990400,248,6432.61
Shirts,Dragonfly logo t-shirt,1654041600,112,2759.55
Jackets,Sherpa jacket,1656633600,341,55391.18
Jackets,Sherpa jacket,1651363200,364,59127.26
Shorts,All-wear cargo shorts,1651363200,419,23940.52
Shirts,Gone fishing t-shirt,1669852800,216,5321.79
Socks,Hiking crew liner socks,1651363200,1671,25960.22
Pants,Glide pants,1651363200,736,71713.29
Pants,Merino casual pants,1656633600,478,40360.95
Pants,Buenos Aires pants,1661990400,273,19502.61
Jackets,Atmosphere jacket,1669852800,586,79952.1
Pants,Nylon twill zip-off pants,1664582400,212,13766.94
Pants,Shop pants,1659312000,316,20520.44
Dresses,Merino comfort dress,1646092800,926,54111.93
Shorts,Big wave board shorts-21 in.,1659312000,499,20726.91
Shirts,L/s sunshine shirt,1651363200,176,5937.94
Headwear,Bucket hat,1659312000,1181,38307.02
Jackets,Andorra 1/4 zip jacket,1656633600,452,41103.61
Shirts,Caribou t-shirt,1648771200,299,7366.7
Sweatshirts,Kat 2 v-neck,1648771200,1224,30154.4
Shirts,White hot t-shirt,1656633600,301,7415.89
Pants,All-wear capris,1664582400,49,3500.53
Shorts,Duck shorts,1646092800,510,29802.88
Shirts,High energy top,1661990400,73,2368.07
Shirts,Solo t-shirt,1667260800,275,6775.38
Socks,Endurance ankle socks,1646092800,869,13501.14
Shirts,S/s stringray shirt,1669852800,93,2654.14
Vests,High tide vest,1669852800,1701,143625.14
Jackets,Rockwall jacket,1667260800,267,29486.92
Shirts,Hang glider t-shirt,1646092800,160,3942.17
Sweatshirts,Moon hoody,1664582400,595,30902.38
Shirts,Solo t-shirt,1648771200,264,6504.51
Shirts,Cow skull t-shirt,1669852800,346,8524.63
Pants,Chapparal pants,1656633600,280,20002.63
Sweatshirts,London hoody,1651363200,570,33308.99
Shirts,S/s solid polo shirt,1672531200,124,4022.42
Underwear,Mozambique everyday bra (b/c),1654041600,819,38277.03
Jackets,Yosemite jacket,1654041600,1290,159232.37
Shirts,Baby playtime t-shirt,1646092800,147,2475.35
Pants,Chapparal pants,1667260800,212,15144.85
Swimwear,Cannes top,1669852800,137,3553.6
Shirts,Hang glider t-shirt,1648771200,159,3917.52
Shorts,Nice messenger shorts,1669852800,263,15369.19
Shorts,Roma shorts,1656633600,507,29627.54
Shorts,California shorts,1669852800,343,20044.04
Shirts,Girl's cotton tank dress,1648771200,152,8882.67
Shirts,Merino hip crew,1656633600,264,11995.65
Shirts,Baby farm t-shirt,1664582400,77,1897.24
Shirts,Seagull t-shirt,1659312000,139,3424.71
Shirts,Ladybug t-shirt,1646092800,50,1231.99
Shirts,S/s blue sun shirt,1648771200,204,5821.8
Pants,Merino casual pants,1654041600,493,41627.49
Swimwear,Solid bermuda 1 piece,1659312000,451,14629.15
Shirts,Reef l/s shirt,1646092800,386,12520.81
Sweaters,Down sweater,1648771200,1556,121268.04
Jeans,Reg fit organic ctn jeans-short,1667260800,1373,98081.44
Shorts,Old school shorts,1656633600,160,9350.15
Jackets,Light weight jacket,1648771200,1303,93081.13
Shorts,Board shorts,1667260800,333,19459.74
Shirts,Trailblazer t-shirt,1669852800,392,9657.83
Bags,Point break duffel 100,1654041600,1473,105224.96
Shirts,smiley logo t-shirt,1651363200,110,2710.28
Pants,Peace sign capris,1661990400,385,22498.44
Underwear,Mozambique everyday bra (b/c),1669852800,818,38230.43
